Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
103.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.00375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.0113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.01345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.0164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.01845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.02145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.02645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.03155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.0337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.0364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.0386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.0416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.0439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.04645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.05385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.0564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.0584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.06135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.06545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.0686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.0715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.07385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.07645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.0785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.08145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.0836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.08645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.08845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.09135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.09385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.09645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.09855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.10355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.10645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.11645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.12645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.12855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.13695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.13975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.14525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.14825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.15645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.15865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.16495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.16715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.16975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.18645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.18845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.19835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.20355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.20645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.21165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.21365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.21645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.21855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.22365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.22645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.23155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.23645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.23855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.24395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.24645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.24865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.26025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.26645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.26975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.27645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.27875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.28645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.28875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.29645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.29875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.30745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.31645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.32645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.33205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.34645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.35215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.37645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.37975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.38195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.38535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.39875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.40645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.4098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.4131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.42185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.42645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.43835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.44095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.44415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.4531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.45645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.46685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.4698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.47195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.47495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.48315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.48525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.48835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.6,24.5,4.8
103.49035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.4931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.49535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.49825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.50645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.51685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.52185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.53315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.53815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.54025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.54315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.55035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.55315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.55535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.55885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.56495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.57505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.5798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.5819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.58505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.58805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.59645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.59855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.60645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.60865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.4,24.5,4.8
103.6138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.61645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.62165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.62385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.62645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.63315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.63525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.6415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
103.64355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.6,24.5,4.8
103.6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.64855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.65365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.65645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.66195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.66505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.66815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.67035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.67315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.67545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.67855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.6867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.4,23.5,24.5,4.8
103.6922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.69525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.5,23.5,24.5,4.8
103.6983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.5,24.5,4.8
103.70055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,23.6,23.6,24.5,4.8
